what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353497044766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353497046233
executed,command,org.eclipse.m2e.launching,1.1.0.20120130-1704,"org.eclipse.m2e.core.pomFileAction.run",1353497046295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353497047871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353497047902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353497047980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353497048573
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353497048604
activated,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353497078079
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353497081730
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353497083415
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353497083524
